MATCHWEEK,HTEAM,ATEAM,HGK,HDEF1,HDEF2,HDEF3,HDEF4,HDEF5,HMID1,HMID2,HMID3,HMID4,HMID5,HMID6,HFOR1,HFOR2,HFOR3,HFOR4,HFOR5,AGK,ADEF1,ADEF2,ADEF3,ADEF4,ADEF5,AMID1,AMID2,AMID3,AMID4,AMID5,AMID6,AFOR1,AFOR2,AFOR3,AFOR4,AFOR5,HFULLGOAL,AFULLGOAL,FULLRESULT
10,FORTALEZA,AMERICA-MG,FOR_felipealves,FOR_tinga,FOR_marcelobenevenuto,FOR_titi,FOR_none,FOR_none,FOR_yagopikachu,FOR_felipe,FOR_ederson,FOR_matheusvargas,FOR_lucascrispim,FOR_none,FOR_david,FOR_robson,FOR_none,FOR_none,FOR_none,AME_matheuscavichioli,AME_eduardo,AME_eduardobauermann,AME_andersonjesus,AME_joaopaulo,AME_none,AME_zericardo,AME_juninhovaloura,AME_marcelotoscano,AME_none,AME_none,AME_none,AME_rodolfojose,AME_ribamar,AME_felipeazevedo,AME_none,AME_none,4,0,H
10,BAHIA,JUVENTUDE,BAH_matheusteixeira,BAH_ninoparaiba,BAH_luizotavio,BAH_juninho,BAH_matheusbahia,BAH_none,BAH_jonas,BAH_thaciano,BAH_daniel,BAH_none,BAH_none,BAH_none,BAH_rossi,BAH_gilberto,BAH_rodriguinho,BAH_none,BAH_none,JUV_marcelocarne,JUV_michel,JUV_vitormendes,JUV_rafaelforster,JUV_williammatheus,JUV_none,JUV_elton,JUV_jadson,JUV_matheusjesus,JUV_wescley,JUV_paulinhoboia,JUV_none,JUV_matheuspeixoto,JUV_none,JUV_none,JUV_none,JUV_none,1,0,H
10,INTERNACIONAL,SAOPAULO,INT_daniel,INT_brunomendez,INT_lucasribeiro,INT_pedrohenrique,INT_paulovictor,INT_none,INT_rodrigodourado,INT_johnny,INT_caiovidal,INT_mauricio,INT_patrick,INT_none,INT_yurialberto,INT_none,INT_none,INT_none,INT_none,SAO_tiagovolpi,SAO_brunoalves,SAO_arboleda,SAO_leo,SAO_none,SAO_none,SAO_danielalves,SAO_luan,SAO_rodrigonestor,SAO_igorgomes,SAO_welington,SAO_none,SAO_rigoni,SAO_eder,SAO_none,SAO_none,SAO_none,0,2,A
10,FLUMINENSE,CEARA,FLU_marcosfelipe,FLU_samuelxavier,FLU_nino,FLU_luccasclaro,FLU_egidio,FLU_none,FLU_yagofelipe,FLU_andre,FLU_gabrielteixeira,FLU_none,FLU_none,FLU_none,FLU_caiopaulista,FLU_fred,FLU_luizhenrique,FLU_none,FLU_none,CEA_richard,CEA_buiu,CEA_messias,CEA_gabriellacerda,CEA_brunopacheco,CEA_none,CEA_fernandosobral,CEA_marlon,CEA_lima,CEA_vina,CEA_mendoza,CEA_none,CEA_cleber,CEA_none,CEA_none,CEA_none,CEA_none,0,0,D
10,ATLETICO-GO,SPORT,ACG_fernandomiguel,ACG_dudu,ACG_oliveira,ACG_eder,ACG_natanael,ACG_none,ACG_willianmaranhao,ACG_marlonfreitas,ACG_baralhas,ACG_none,ACG_none,ACG_none,ACG_andreluis,ACG_arthurgomes,ACG_lucao,ACG_none,ACG_none,SPT_mailson,SPT_hayner,SPT_rafaelthyere,SPT_sabino,SPT_juniortavares,SPT_none,SPT_josewelison,SPT_marcaosilva,SPT_thiagoneves,SPT_none,SPT_none,SPT_none,SPT_neilton,SPT_andre,SPT_everaldo,SPT_none,SPT_none,1,1,D
10,ATLETICO-MG,FLAMENGO,CAM_everson,CAM_nathansilva,CAM_rever,CAM_junioralonso,CAM_none,CAM_none,CAM_mariano,CAM_tchetche,CAM_allan,CAM_zaracho,CAM_guilhermearana,CAM_none,CAM_hulk,CAM_savarino,CAM_none,CAM_none,CAM_none,FLA_diegoalves,FLA_isla,FLA_rodrigocaio,FLA_brunoviana,FLA_filipeluis,FLA_none,FLA_willianarao,FLA_gomes,FLA_michael,FLA_arrascaeta,FLA_none,FLA_none,FLA_brunohenrique,FLA_pedro,FLA_none,FLA_none,FLA_none,2,1,H
10,SANTOS,ATHLETICO-PR,SAN_joaopaulo,SAN_madson,SAN_luizfelipe,SAN_kaiky,SAN_moraes,SAN_none,SAN_camacho,SAN_jeanmota,SAN_gabrielpirani,SAN_none,SAN_none,SAN_none,SAN_lucasbraga,SAN_marcosguilherme,SAN_marinho,SAN_none,SAN_none,CAP_santos,CAP_pedrohenrique,CAP_thiagoheleno,CAP_zeivaldo,CAP_none,CAP_none,CAP_marcinho,CAP_richard,CAP_christian,CAP_abnervinicius,CAP_vitinho,CAP_fernandocanesin,CAP_matheusbabi,CAP_none,CAP_none,CAP_none,CAP_none,2,1,H
10,BRAGANTINO,CUIABA,BGT_cleiton,BGT_weverton,BGT_fabriciobruno,BGT_natan,BGT_edimar,BGT_none,BGT_raul,BGT_praxedes,BGT_ericramires,BGT_none,BGT_none,BGT_none,BGT_artur,BGT_ytalo,BGT_helinho,BGT_none,BGT_none,CUI_walter,CUI_joaolucas,CUI_marllon,CUI_paulao,CUI_uendel,CUI_none,CUI_camilo,CUI_uilliancorreia,CUI_pepe,CUI_none,CUI_none,CUI_none,CUI_clayson,CUI_elton,CUI_danilogomes,CUI_none,CUI_none,1,1,D
10,CHAPECOENSE,CORINTHIANS,CHA_joaopaulo,CHA_ignacio,CHA_felipesantana,CHA_ezequiel,CHA_matheusribeiro,CHA_none,CHA_alansantos,CHA_andersonleite,CHA_lima,CHA_felipebaxola,CHA_fabinho,CHA_none,CHA_perotti,CHA_none,CHA_none,CHA_none,CHA_none,COR_cassio,COR_fagner,COR_joaovictor,COR_gil,COR_fabiosantos,COR_none,COR_cantillo,COR_gabriel,COR_vitinho,COR_mateusvital,COR_gustavomosquito,COR_none,COR_jô,COR_none,COR_none,COR_none,COR_none,0,1,A
10,PALMEIRAS,GREMIO,PAL_jailson,PAL_gabrielmenino,PAL_luan,PAL_gustavogomez,PAL_viña,PAL_none,PAL_danilo,PAL_zerafael,PAL_raphaelveiga,PAL_gustavoscarpa,PAL_rony,PAL_none,PAL_wesley,PAL_none,PAL_none,PAL_none,PAL_none,GRE_brenno,GRE_rafinha,GRE_pedrogeromel,GRE_kannemann,GRE_diogobarbosa,GRE_none,GRE_matheushenrique,GRE_victorbobsin,GRE_douglascosta,GRE_none,GRE_none,GRE_none,GRE_vanderson,GRE_diegosouza,GRE_ferreira,GRE_none,GRE_none,2,0,H
11,JUVENTUDE,ATLETICO-GO,JUV_marcelocarne,JUV_michel,JUV_vitormendes,JUV_rafaelforster,JUV_williammatheus,JUV_none,JUV_elton,JUV_jadson,JUV_guilhermecastilho,JUV_wescley,JUV_marcosvinicios,JUV_none,JUV_matheuspeixoto,JUV_none,JUV_none,JUV_none,JUV_none,ACG_fernandomiguel,ACG_dudu,ACG_oliveira,ACG_eder,ACG_igorcarius,ACG_none,ACG_willianmaranhao,ACG_marlonfreitas,ACG_arthurgomes,ACG_none,ACG_none,ACG_none,ACG_andreluis,ACG_lucao,ACG_natanael,ACG_none,ACG_none,1,1,D
11,PALMEIRAS,SANTOS,PAL_jailson,PAL_marcosrocha,PAL_felipemelo,PAL_gustavogomez,PAL_viña,PAL_none,PAL_danilo,PAL_zerafael,PAL_raphaelveiga,PAL_gustavoscarpa,PAL_brenolopes,PAL_none,PAL_deyverson,PAL_none,PAL_none,PAL_none,PAL_none,SAN_joaopaulo,SAN_para,SAN_daniloboza,SAN_kaiky,SAN_moraes,SAN_none,SAN_camacho,SAN_jeanmota,SAN_gabrielpirani,SAN_none,SAN_none,SAN_none,SAN_marinho,SAN_marcosguilherme,SAN_lucasbraga,SAN_none,SAN_none,3,2,H
11,ATHLETICO-PR,BRAGANTINO,CAP_bento,CAP_marcinho,CAP_zeivaldo,CAP_thiagoheleno,CAP_nicolas,CAP_none,CAP_richard,CAP_christian,CAP_nikao,CAP_terans,CAP_vitinho,CAP_none,CAP_matheusbabi,CAP_none,CAP_none,CAP_none,CAP_none,BGT_cleiton,BGT_weverton,BGT_fabriciobruno,BGT_natan,BGT_weverson,BGT_none,BGT_praxedes,BGT_lucasevangelista,BGT_ericramires,BGT_none,BGT_none,BGT_none,BGT_artur,BGT_alerrandro,BGT_helinho,BGT_none,BGT_none,2,2,D
11,SAOPAULO,BAHIA,SAO_tiagovolpi,SAO_diego,SAO_arboleda,SAO_leo,SAO_none,SAO_none,SAO_igorvinicius,SAO_liziero,SAO_talles,SAO_gabrielsara,SAO_reinaldo,SAO_none,SAO_vitorbueno,SAO_pablo,SAO_none,SAO_none,SAO_none,BAH_matheusteixeira,BAH_ninoparaiba,BAH_luizotavio,BAH_ligger,BAH_matheusbahia,BAH_none,BAH_jonas,BAH_patrickdelucca,BAH_thaciano,BAH_none,BAH_none,BAH_none,BAH_rossi,BAH_gilberto,BAH_rodriguinho,BAH_none,BAH_none,1,0,H
11,AMERICA-MG,ATLETICO-MG,AME_matheuscavichioli,AME_eduardo,AME_eduardobauermann,AME_ricardosilva,AME_alanruschel,AME_none,AME_zevitor,AME_juninhovaloura,AME_juninho,AME_none,AME_none,AME_none,AME_brunonazario,AME_ribamar,AME_carlosalberto,AME_none,AME_none,CAM_everson,CAM_nathansilva,CAM_igorrabello,CAM_junioralonso,CAM_none,CAM_none,CAM_guga,CAM_jair,CAM_zaracho,CAM_tchetche,CAM_none,CAM_none,CAM_savarino,CAM_eduardosasha,CAM_hyoran,CAM_none,CAM_none,0,1,A
11,SPORT,FLUMINENSE,SPT_mailson,SPT_ricardinho,SPT_rafaelthyere,SPT_sabino,SPT_juniortavares,SPT_none,SPT_josewelison,SPT_marcaosilva,SPT_thiagoneves,SPT_none,SPT_none,SPT_none,SPT_trellez,SPT_andre,SPT_everaldo,SPT_none,SPT_none,FLU_muriel,FLU_calegari,FLU_manoel,FLU_davidbraz,FLU_danilobarcelos,FLU_none,FLU_wellington,FLU_martinelli,FLU_cazares,FLU_nene,FLU_luizhenrique,FLU_none,FLU_ganso,FLU_none,FLU_none,FLU_none,FLU_none,1,2,A
11,FLAMENGO,CHAPECOENSE,FLA_diegoalves,FLA_isla,FLA_gustavohenrique,FLA_leopereira,FLA_filipeluis,FLA_none,FLA_willianarao,FLA_thiagomaia,FLA_evertonribeiro,FLA_none,FLA_none,FLA_none,FLA_arrascaeta,FLA_rodrigomuniz,FLA_pedro,FLA_none,FLA_none,CHA_joaopaulo,CHA_ignacio,CHA_felipesantana,CHA_derlan,CHA_none,CHA_none,CHA_matheusribeiro,CHA_andersonleite,CHA_lima,CHA_busanello,CHA_none,CHA_none,CHA_fernandinho,CHA_anselmoramon,CHA_fabinho,CHA_none,CHA_none,2,1,H
11,CUIABA,CEARA,CUI_joaocarlos,CUI_joaolucas,CUI_marllon,CUI_paulao,CUI_uendel,CUI_none,CUI_uilliancorreia,CUI_pepe,CUI_felipemarques,CUI_none,CUI_none,CUI_none,CUI_danilogomes,CUI_elton,CUI_clayson,CUI_none,CUI_none,CEA_richard,CEA_buiu,CEA_messias,CEA_gabriellacerda,CEA_brunopacheco,CEA_none,CEA_fernandosobral,CEA_marlon,CEA_jorginho,CEA_mendoza,CEA_jael,CEA_none,CEA_rick,CEA_none,CEA_none,CEA_none,CEA_none,2,2,D
11,FORTALEZA,CORINTHIANS,FOR_felipealves,FOR_tinga,FOR_marcelobenevenuto,FOR_titi,FOR_none,FOR_none,FOR_yagopikachu,FOR_felipe,FOR_ronald,FOR_matheusvargas,FOR_lucascrispim,FOR_none,FOR_david,FOR_robson,FOR_none,FOR_none,FOR_none,COR_cassio,COR_fagner,COR_joaovictor,COR_gil,COR_fabiosantos,COR_none,COR_cantillo,COR_gabriel,COR_vitinho,COR_mateusvital,COR_gustavomosquito,COR_none,COR_jô,COR_none,COR_none,COR_none,COR_none,1,0,H
11,GREMIO,INTERNACIONAL,GRE_gabrielchapeco,GRE_rafinha,GRE_pedrogeromel,GRE_kannemann,GRE_brunocortez,GRE_none,GRE_fernandohenrique,GRE_victorbobsin,GRE_douglascosta,GRE_none,GRE_none,GRE_none,GRE_alisson,GRE_diegosouza,GRE_ferreira,GRE_none,GRE_none,INT_daniel,INT_saravia,INT_brunomendez,INT_victorcuesta,INT_moises,INT_none,INT_rodrigodourado,INT_caiovidal,INT_edenilson,INT_taison,INT_patrick,INT_none,INT_yurialberto,INT_none,INT_none,INT_none,INT_none,0,0,D
12,AMERICA-MG,SPORT,AME_matheuscavichioli,AME_eduardobauermann,AME_ricardosilva,AME_zevitor,AME_none,AME_none,AME_eduardo,AME_juninhovaloura,AME_juninho,AME_felipeazevedo,AME_alanruschel,AME_none,AME_carlosalberto,AME_fabricio,AME_none,AME_none,AME_none,SPT_mailson,SPT_hayner,SPT_rafaelthyere,SPT_sabino,SPT_chico,SPT_none,SPT_josewelison,SPT_marcaosilva,SPT_thiagolopes,SPT_none,SPT_none,SPT_none,SPT_gustavooliveira,SPT_mikael,SPT_everaldo,SPT_none,SPT_none,0,1,A
12,SAOPAULO,FORTALEZA,SAO_tiagovolpi,SAO_brunoalves,SAO_arboleda,SAO_leo,SAO_none,SAO_none,SAO_galeano,SAO_luan,SAO_rodrigonestor,SAO_igorgomes,SAO_reinaldo,SAO_none,SAO_joaorojas,SAO_pablo,SAO_none,SAO_none,SAO_none,FOR_marceloboeck,FOR_tinga,FOR_marcelobenevenuto,FOR_titi,FOR_none,FOR_none,FOR_yagopikachu,FOR_ederson,FOR_ronald,FOR_matheusvargas,FOR_lucascrispim,FOR_none,FOR_david,FOR_robson,FOR_none,FOR_none,FOR_none,0,1,A
12,CEARA,ATHLETICO-PR,CEA_richard,CEA_buiu,CEA_messias,CEA_gabriellacerda,CEA_brunopacheco,CEA_none,CEA_fernandosobral,CEA_marlon,CEA_lima,CEA_vina,CEA_rick,CEA_none,CEA_cleber,CEA_none,CEA_none,CEA_none,CEA_none,CAP_bento,CAP_khellven,CAP_pedrohenrique,CAP_zeivaldo,CAP_nicolas,CAP_none,CAP_christian,CAP_leocittadini,CAP_jadson,CAP_marcioazevedo,CAP_carloseduardo,CAP_none,CAP_renatokayzer,CAP_none,CAP_none,CAP_none,CAP_none,1,0,H
12,FLUMINENSE,GREMIO,FLU_muriel,FLU_calegari,FLU_manoel,FLU_luccasclaro,FLU_egidio,FLU_none,FLU_wellington,FLU_martinelli,FLU_ganso,FLU_none,FLU_none,FLU_none,FLU_gabrielteixeira,FLU_abelhernandez,FLU_luizhenrique,FLU_none,FLU_none,GRE_gabrielchapeco,GRE_vanderson,GRE_pedrogeromel,GRE_kannemann,GRE_brunocortez,GRE_none,GRE_fernandohenrique,GRE_victorbobsin,GRE_jeanpyerre,GRE_none,GRE_none,GRE_none,GRE_alisson,GRE_diegosouza,GRE_leopereira,GRE_none,GRE_none,0,1,A
12,CORINTHIANS,ATLETICO-MG,COR_cassio,COR_fagner,COR_joaovictor,COR_gil,COR_fabiosantos,COR_none,COR_cantillo,COR_roni,COR_gabriel,COR_mateusvital,COR_gustavomosquito,COR_none,COR_jô,COR_none,COR_none,COR_none,COR_none,CAM_everson,CAM_mariano,CAM_nathansilva,CAM_junioralonso,CAM_dodô,CAM_none,CAM_allan,CAM_jair,CAM_nathan,CAM_none,CAM_none,CAM_none,CAM_zaracho,CAM_hulk,CAM_hyoran,CAM_none,CAM_none,1,2,A
12,ATLETICO-GO,PALMEIRAS,ACG_fernandomiguel,ACG_dudu,ACG_oliveira,ACG_eder,ACG_igorcarius,ACG_none,ACG_willianmaranhao,ACG_marlonfreitas,ACG_arthurgomes,ACG_none,ACG_none,ACG_none,ACG_andreluis,ACG_lucao,ACG_janderson,ACG_none,ACG_none,PAL_weverton,PAL_mayke,PAL_felipemelo,PAL_gustavogomez,PAL_renan,PAL_none,PAL_patrickdepaula,PAL_zerafael,PAL_raphaelveiga,PAL_none,PAL_none,PAL_none,PAL_dudu,PAL_willian,PAL_wesley,PAL_none,PAL_none,0,3,A
12,BAHIA,FLAMENGO,BAH_matheusteixeira,BAH_ninoparaiba,BAH_conti,BAH_ligger,BAH_matheusbahia,BAH_none,BAH_patrickdelucca,BAH_matheusgaldezani,BAH_thonnyanderson,BAH_none,BAH_none,BAH_none,BAH_rossi,BAH_rodriguinho,BAH_gilberto,BAH_none,BAH_none,FLA_diegoalves,FLA_isla,FLA_gustavohenrique,FLA_leopereira,FLA_filipeluis,FLA_none,FLA_willianarao,FLA_diego,FLA_evertonribeiro,FLA_arrascaeta,FLA_michael,FLA_none,FLA_gabriel,FLA_none,FLA_none,FLA_none,FLA_none,0,5,A
12,INTERNACIONAL,JUVENTUDE,INT_daniel,INT_heitor,INT_brunomendez,INT_victorcuesta,INT_paulovictor,INT_none,INT_rodrigolindoso,INT_caiovidal,INT_edenilson,INT_patrick,INT_taison,INT_none,INT_thiagogalhardo,INT_none,INT_none,INT_none,INT_none,JUV_marcelocarne,JUV_michel,JUV_vitormendes,JUV_rafaelforster,JUV_williammatheus,JUV_none,JUV_elton,JUV_matheusjesus,JUV_guilhermecastilho,JUV_wescley,JUV_none,JUV_none,JUV_paulinhoboia,JUV_matheuspeixoto,JUV_none,JUV_none,JUV_none,1,0,H
12,CHAPECOENSE,CUIABA,CHA_joaopaulo,CHA_felipesantana,CHA_ignacio,CHA_derlan,CHA_none,CHA_none,CHA_matheusribeiro,CHA_lima,CHA_andersonleite,CHA_busanello,CHA_none,CHA_none,CHA_fernandinho,CHA_geuvânio,CHA_anselmoramon,CHA_none,CHA_none,CUI_joaocarlos,CUI_joaolucas,CUI_marllon,CUI_paulao,CUI_uendel,CUI_none,CUI_auremir,CUI_uilliancorreia,CUI_clayson,CUI_none,CUI_none,CUI_none,CUI_danilogomes,CUI_felipemarques,CUI_jenison,CUI_none,CUI_none,2,3,A
12,BRAGANTINO,SANTOS,BGT_cleiton,BGT_aderlan,BGT_leoortiz,BGT_natan,BGT_weverson,BGT_none,BGT_lucasevangelista,BGT_raul,BGT_praxedes,BGT_none,BGT_none,BGT_none,BGT_cuello,BGT_alerrandro,BGT_helinho,BGT_none,BGT_none,SAN_joaopaulo,SAN_para,SAN_luizfelipe,SAN_kaiky,SAN_moraes,SAN_none,SAN_camacho,SAN_carlossanchez,SAN_gabrielpirani,SAN_none,SAN_none,SAN_none,SAN_marinho,SAN_kaiojorge,SAN_marcosguilherme,SAN_none,SAN_none,2,2,D
13,FLAMENGO,SAOPAULO,FLA_diegoalves,FLA_matheuzinho,FLA_rodrigocaio,FLA_gustavohenrique,FLA_filipeluis,FLA_none,FLA_willianarao,FLA_diego,FLA_evertonribeiro,FLA_arrascaeta,FLA_brunohenrique,FLA_none,FLA_gabriel,FLA_none,FLA_none,FLA_none,FLA_none,SAO_tiagovolpi,SAO_brunoalves,SAO_arboleda,SAO_miranda,SAO_none,SAO_none,SAO_igorvinicius,SAO_rodrigonestor,SAO_liziero,SAO_gabrielsara,SAO_welington,SAO_none,SAO_marquinhos,SAO_vitorbueno,SAO_none,SAO_none,SAO_none,5,1,H
13,ATLETICO-MG,BAHIA,CAM_everson,CAM_mariano,CAM_nathansilva,CAM_junioralonso,CAM_dodô,CAM_none,CAM_allan,CAM_franco,CAM_nachofernandez,CAM_none,CAM_none,CAM_none,CAM_borrero,CAM_hulk,CAM_zaracho,CAM_none,CAM_none,BAH_matheusteixeira,BAH_ninoparaiba,BAH_conti,BAH_ligger,BAH_matheusbahia,BAH_none,BAH_patrickdelucca,BAH_jonas,BAH_lucasaraujo,BAH_none,BAH_none,BAH_none,BAH_rossi,BAH_rodriguinho,BAH_gilberto,BAH_none,BAH_none,3,0,H
13,GREMIO,AMERICA-MG,GRE_gabrielchapeco,GRE_rodrigues,GRE_paulomiranda,GRE_ruan,GRE_none,GRE_none,GRE_vanderson,GRE_fernandohenrique,GRE_victorbobsin,GRE_guilhermeguedes,GRE_none,GRE_none,GRE_alisson,GRE_diegosouza,GRE_douglascosta,GRE_none,GRE_none,AME_matheuscavichioli,AME_eduardobauermann,AME_ricardosilva,AME_zevitor,AME_none,AME_none,AME_diegoferreira,AME_juninhovaloura,AME_juninho,AME_alanruschel,AME_none,AME_none,AME_felipeazevedo,AME_chrigor,AME_fabricio,AME_none,AME_none,1,1,D
13,PALMEIRAS,FLUMINENSE,PAL_weverton,PAL_marcosrocha,PAL_felipemelo,PAL_gustavogomez,PAL_renan,PAL_none,PAL_danilo,PAL_raphaelveiga,PAL_gustavoscarpa,PAL_zerafael,PAL_none,PAL_none,PAL_wesley,PAL_deyverson,PAL_none,PAL_none,PAL_none,FLU_marcosfelipe,FLU_samuelxavier,FLU_manoel,FLU_davidbraz,FLU_egidio,FLU_none,FLU_yagofelipe,FLU_martinelli,FLU_nene,FLU_none,FLU_none,FLU_none,FLU_caiopaulista,FLU_fred,FLU_gabrielteixeira,FLU_none,FLU_none,1,0,H
13,FORTALEZA,BRAGANTINO,FOR_marceloboeck,FOR_tinga,FOR_marcelobenevenuto,FOR_matheusjussa,FOR_none,FOR_none,FOR_yagopikachu,FOR_felipe,FOR_ederson,FOR_matheusvargas,FOR_lucascrispim,FOR_none,FOR_igortorres,FOR_robson,FOR_none,FOR_none,FOR_none,BGT_cleiton,BGT_aderlan,BGT_leoortiz,BGT_fabriciobruno,BGT_edimar,BGT_none,BGT_raul,BGT_praxedes,BGT_lucasevangelista,BGT_none,BGT_none,BGT_none,BGT_cuello,BGT_ytalo,BGT_artur,BGT_none,BGT_none,1,0,H
13,SANTOS,ATLETICO-GO,SAN_joaopaulo,SAN_madson,SAN_luizfelipe,SAN_kaiky,SAN_felipejonatan,SAN_none,SAN_camacho,SAN_carlossanchez,SAN_jeanmota,SAN_none,SAN_none,SAN_none,SAN_marinho,SAN_kaiojorge,SAN_marcosguilherme,SAN_none,SAN_none,ACG_fernandomiguel,ACG_dudu,ACG_wanderson,ACG_oliveira,ACG_natanael,ACG_none,ACG_andrelima,ACG_baralhas,ACG_marlonfreitas,ACG_none,ACG_none,ACG_none,ACG_ronald,ACG_zeroberto,ACG_janderson,ACG_none,ACG_none,0,1,A
13,ATHLETICO-PR,INTERNACIONAL,CAP_bento,CAP_marcinho,CAP_pedrohenrique,CAP_thiagoheleno,CAP_nicolas,CAP_none,CAP_christian,CAP_leocittadini,CAP_terans,CAP_nikao,CAP_matheusbabi,CAP_none,CAP_vitinho,CAP_none,CAP_none,CAP_none,CAP_none,INT_daniel,INT_heitor,INT_brunomendez,INT_victorcuesta,INT_moises,INT_none,INT_rodrigodourado,INT_edenilson,INT_mauricio,INT_boschilia,INT_none,INT_none,INT_caiovidal,INT_yurialberto,INT_none,INT_none,INT_none,2,1,H
13,SPORT,CEARA,SPT_mailson,SPT_hayner,SPT_rafaelthyere,SPT_sabino,SPT_chico,SPT_none,SPT_marcaosilva,SPT_josewelison,SPT_thiagolopes,SPT_gustavooliveira,SPT_none,SPT_none,SPT_everaldo,SPT_mikael,SPT_none,SPT_none,SPT_none,CEA_richard,CEA_fabinho,CEA_messias,CEA_gabriellacerda,CEA_brunopacheco,CEA_none,CEA_pedronaressi,CEA_fernandosobral,CEA_jorginho,CEA_lima,CEA_rick,CEA_none,CEA_cleber,CEA_none,CEA_none,CEA_none,CEA_none,0,0,D
13,JUVENTUDE,CHAPECOENSE,JUV_marcelocarne,JUV_paulohenrique,JUV_vitormendes,JUV_didi,JUV_williammatheus,JUV_none,JUV_jadson,JUV_matheusjesus,JUV_dawhan,JUV_wescley,JUV_none,JUV_none,JUV_marcosvinicios,JUV_matheuspeixoto,JUV_none,JUV_none,JUV_none,CHA_joaopaulo,CHA_matheusribeiro,CHA_ignacio,CHA_derlan,CHA_busanello,CHA_none,CHA_moisesribeiro,CHA_leogomes,CHA_andersonleite,CHA_felipebaxola,CHA_none,CHA_none,CHA_geuvânio,CHA_perotti,CHA_none,CHA_none,CHA_none,1,0,H
13,CUIABA,CORINTHIANS,CUI_joaocarlos,CUI_joaolucas,CUI_marllon,CUI_andersonconceiçao,CUI_uendel,CUI_none,CUI_uilliancorreia,CUI_pepe,CUI_felipemarques,CUI_clayson,CUI_none,CUI_none,CUI_elton,CUI_danilogomes,CUI_none,CUI_none,CUI_none,COR_cassio,COR_fagner,COR_joaovictor,COR_gil,COR_fabiosantos,COR_none,COR_cantillo,COR_roni,COR_gabriel,COR_adson,COR_gustavomosquito,COR_none,COR_jô,COR_none,COR_none,COR_none,COR_none,1,2,A
14,ATLETICO-GO,AMERICA-MG,ACG_mauriciokozlinski,ACG_dudu,ACG_wanderson,ACG_eder,ACG_natanael,ACG_none,ACG_willianmaranhao,ACG_baralhas,ACG_arthurgomes,ACG_none,ACG_none,ACG_none,ACG_andreluis,ACG_zeroberto,ACG_janderson,ACG_none,ACG_none,AME_matheuscavichioli,AME_patric,AME_eduardobauermann,AME_ricardosilva,AME_none,AME_none,AME_alanruschel,AME_ramon,AME_juninhovaloura,AME_ale,AME_none,AME_none,AME_felipeazevedo,AME_fabricio,AME_ademir,AME_none,AME_none,1,1,D
14,FLUMINENSE,JUVENTUDE,FLU_marcosfelipe,FLU_samuelxavier,FLU_nino,FLU_luccasclaro,FLU_egidio,FLU_none,FLU_andre,FLU_yagofelipe,FLU_nonato,FLU_none,FLU_none,FLU_none,FLU_lucca,FLU_fred,FLU_arias,FLU_none,FLU_none,JUV_marcelocarne,JUV_michel,JUV_vitormendes,JUV_rafaelforster,JUV_williammatheus,JUV_none,JUV_matheusjesus,JUV_guilhermecastilho,JUV_chico,JUV_none,JUV_none,JUV_none,JUV_paulinhoboia,JUV_ricardobueno,JUV_capixaba,JUV_none,JUV_none,1,1,D
14,ATLETICO-MG,ATHLETICO-PR,CAM_everson,CAM_mariano,CAM_nathansilva,CAM_junioralonso,CAM_dodô,CAM_none,CAM_allan,CAM_tchetche,CAM_nachofernandez,CAM_zaracho,CAM_none,CAM_none,CAM_eduardosasha,CAM_savarino,CAM_none,CAM_none,CAM_none,CAP_bento,CAP_khellven,CAP_pedrohenrique,CAP_thiagoheleno,CAP_nicolas,CAP_none,CAP_richard,CAP_leocittadini,CAP_fernandocanesin,CAP_jadson,CAP_none,CAP_none,CAP_carloseduardo,CAP_renatokayzer,CAP_none,CAP_none,CAP_none,2,0,H
14,INTERNACIONAL,CUIABA,INT_daniel,INT_saravia,INT_brunomendez,INT_victorcuesta,INT_moises,INT_none,INT_rodrigodourado,INT_edenilson,INT_mauricio,INT_none,INT_none,INT_none,INT_palacios,INT_taison,INT_paologuerrero,INT_none,INT_none,CUI_walter,CUI_joaolucas,CUI_marllon,CUI_paulao,CUI_uendel,CUI_none,CUI_uilliancorreia,CUI_camilo,CUI_pepe,CUI_clayson,CUI_rafaelgava,CUI_none,CUI_jenison,CUI_none,CUI_none,CUI_none,CUI_none,0,0,D
14,BRAGANTINO,GREMIO,BGT_cleiton,BGT_aderlan,BGT_leoortiz,BGT_fabriciobruno,BGT_edimar,BGT_none,BGT_raul,BGT_praxedes,BGT_ericramires,BGT_none,BGT_none,BGT_none,BGT_cuello,BGT_ytalo,BGT_artur,BGT_none,BGT_none,GRE_gabrielchapeco,GRE_vanderson,GRE_pedrogeromel,GRE_ruan,GRE_brunocortez,GRE_none,GRE_darlan,GRE_lucassilva,GRE_jeanpyerre,GRE_none,GRE_none,GRE_none,GRE_leopereira,GRE_alisson,GRE_ricardinho,GRE_none,GRE_none,1,0,H
14,CORINTHIANS,FLAMENGO,COR_cassio,COR_fagner,COR_joaovictor,COR_gil,COR_fabiosantos,COR_none,COR_cantillo,COR_roni,COR_gabriel,COR_adson,COR_gustavomosquito,COR_none,COR_jô,COR_none,COR_none,COR_none,COR_none,FLA_diegoalves,FLA_isla,FLA_gustavohenrique,FLA_leopereira,FLA_filipeluis,FLA_none,FLA_willianarao,FLA_diego,FLA_evertonribeiro,FLA_arrascaeta,FLA_none,FLA_none,FLA_brunohenrique,FLA_gabriel,FLA_none,FLA_none,FLA_none,1,3,A
